pKey,JobStartDate,JobEndDate,APINumber,StateNumber,CountyNumber,OperatorName,WellName,Latitude,Longitude,Projection,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,StateName,CountyName,FFVersion,FederalWell,IndianWell,Source,DTMOD
d06bfba9-ac4e-4dce-989a-65eb9e3f802e,4/12/2013 12:00:00 AM,4/17/2013 12:00:00 AM,25083225440000,25,83,"Continental Resources, Inc",Stoney Butte Farms 2-8H,47.7616852,-104.5544114,NAD27,10350.0,1024514.0,,Montana,Richland,2,False,False,,
f0ef5070-6fa4-4f36-b040-c1e705f1aca8,4/17/2013 12:00:00 AM,4/19/2013 12:00:00 AM,25083227710000,25,83,"Continental Resources, Inc",Joann 1-32R H,48.0553653,-104.7809173,NAD27,9271.0,1001909.0,,Montana,Richland,2,False,False,,
3c3ca8fb-dd4d-4fed-90e6-7cc4978a7845,4/19/2013 12:00:00 AM,4/21/2013 12:00:00 AM,25083231050000,25,83,"Continental Resources, Inc",GIDLEY 1-18H,47.912509,-105.057203,NAD83,8607.0,1398600.0,0.0,Montana,Richland,2,False,False,,
e23ceea8-3a2c-43f9-80eb-91f60a191956,4/21/2013 12:00:00 AM,4/21/2013 12:00:00 AM,25083231050000,25,83,"Continental Resources, Inc",GIDLEY #1-18 H,47.912509,-105.057203,WGS84,8607.0,1398600.0,,Montana,Richland,1,False,False,,
faf7025f-48d9-4ffd-a5d2-7f364dfdd508,4/23/2013 12:00:00 AM,4/23/2013 12:00:00 AM,25083230690000,25,83,"Continental Resources, Inc",Levengood 1-5H,47.78893223,-104.9428893,WGS84,9306.0,1341784.0,,Montana,Richland,1,False,False,,
b58dc8ea-6bb5-4ac6-ab58-ac2c6ab98f78,4/23/2013 3:35:00 AM,4/24/2013 5:48:00 AM,25083230690000,25,83,"Continental Resources, Inc",Levengood 1-5H,47.78893223,-104.9428893,NAD83,9306.0,1413909.0,0.0,Montana,Richland,2,False,False,,
4e95a6c8-e436-4549-b9af-3e603e0db36a,4/19/2013 12:00:00 AM,4/26/2013 12:00:00 AM,25085218880000,25,85,"EOG Resources, Inc.",STATELINE 13-3635H,48.133742,-104.046117,NAD83,10442.764,3141642.0,0.0,Montana,Roosevelt,2,False,False,,
80f99c5c-927a-405a-b41a-9751ac9ed692,4/23/2013 12:00:00 AM,4/28/2013 12:00:00 AM,25083231270000,25,83,"Continental Resources, Inc",Goss 3-35H,47.79082,-104.75293,NAD27,10105.0,2397457.0,,Montana,Richland,2,False,False,,
604e234f-d185-42a2-a076-b5761d2b572a,4/29/2013 12:00:00 AM,4/29/2013 12:00:00 AM,25083230330000,25,83,"Slawson Exploration Company, Inc.",Scavenger 1-28H,47.818623,-105.045265,NAD83,8977.0,1337448.0,,MT,Richland,1,False,False,,
1214cd07-be66-4d2a-a313-fa90fd0c6085,4/25/2013 12:00:00 AM,4/29/2013 12:00:00 AM,25083231120000,25,83,XTO Energy/ExxonMobil,Dige 41X-29DXA,47.732006,-104.168047,NAD83,10183.0,3144721.0,,Montana,Richland,2,False,False,,
a3f0d59c-df87-4358-b38b-a909de2b4650,4/27/2013 12:00:00 AM,4/29/2013 12:00:00 AM,25083231310000,25,83,"Continental Resources, Inc",Collins 1-28H,47.73161,-105.05539,NAD27,9225.0,1002417.0,,Montana,Richland,2,False,False,,
52d2762c-96a4-459d-903a-7aefda0abd6a,5/4/2013 12:00:00 AM,5/4/2013 12:00:00 AM,25083231100000,25,83,Whiting Petroleum,Mullin 21-24-1H,47.83,-104.09,NAD83,10997.0,2043179.0,,Montana,Richland,1,False,False,,
cc37f199-2c8e-4917-8b24-081c637f48cd,5/5/2013 12:00:00 AM,5/6/2013 12:00:00 AM,25083231210000,25,83,"Continental Resources, Inc",Clayton-Alice HSU,47.745687,-104.552143,NAD27,10245.0,2263950.0,,Montana,Richland,2,False,False,,
bc7a4dc4-7246-44eb-9322-d7bca2ad6506,5/7/2013 12:00:00 AM,5/8/2013 12:00:00 AM,25083230950000,25,83,"Slawson Exploration Company, Inc.",Hercules 4-2H,47.789249952,-104.87270752,NAD83,9529.0,1296359.0,,Montana,Richland,2,False,False,,
f97a2c03-8c17-408f-baac-9301a34a693d,5/5/2013 12:00:00 AM,5/9/2013 12:00:00 AM,25083231220000,25,83,"Continental Resources, Inc",Stoney Butte-Prevost HSU,47.745687,-104.552326,NAD27,10290.0,2285577.0,,Montana,Richland,2,False,False,,
09b7905a-eafd-44d9-a033-1263cb49f6af,5/12/2013 12:00:00 AM,5/12/2013 12:00:00 AM,25083231110000,25,83,Whiting Petroleum,Weber 24-30-1H,47.80683704,-104.872437845541,NAD83,10254.0,2496106.0,,Montana,Richland,1,False,False,,
3ac7b8a8-66b2-4d80-85bc-3bdbab67ed93,5/13/2013 12:00:00 AM,5/19/2013 12:00:00 AM,25083231190000,25,83,"Continental Resources, Inc",Earl Rita HSU,47.74714,-104.59408,NAD27,10142.0,2434304.0,,Montana,Richland,2,False,False,,
4d8dbf99-947d-4335-8dea-e046bb0e427c,5/14/2013 12:00:00 AM,5/28/2013 12:00:00 AM,25083231180000,25,83,"Continental Resources, Inc",Constance Linnea HSU,47.74714,-104.59426,NAD27,10240.0,2491721.0,,Montana,Richland,2,False,False,,
8b0e63f7-121d-4667-8b1f-43add55b95f0,5/24/2013 12:00:00 AM,5/29/2013 12:00:00 AM,25083231160000,25,83,Whiting Petroleum,SKOV 31-28-1H,47.8960492768155,-104.102900719126,NAD27,10466.0,1782908.0,,Montana,Richland,2,False,False,,
b169e2ce-09bc-4f29-9b07-b49ee948b73c,5/27/2013 12:00:00 AM,6/4/2013 12:00:00 AM,25083229650000,25,83,"Continental Resources, Inc",Katherine 2-15H,47.91173,-104.5932,NAD27,10114.0,2482244.0,,Montana,Richland,2,False,False,,
7c541cbd-f594-4971-8664-f3109ad3a167,6/3/2013 12:00:00 AM,6/7/2013 12:00:00 AM,25083231260000,25,83,"Continental Resources, Inc",Larry 1-28H,47.73144,-104.92163,NAD27,9429.0,1075122.0,,Montana,Richland,2,False,False,,
775c3f6a-8b4f-4a13-af4a-728c73f6a1ab,6/11/2013 12:00:00 AM,6/11/2013 12:00:00 AM,25085219050000,25,85,Oasis Petroleum,Romo Bro Louise,48.100133,-104.101758,WGS84,21000.0,21000.0,,Montana,Roosevelt,2,False,False,,
3fd1e856-fbe8-4bc8-9eb2-6ce2c041f880,6/11/2013 12:00:00 AM,6/11/2013 12:00:00 AM,25085219060000,25,85,Oasis Petroleum,Romo Bro Margaret,48.100133,-104.101556,WGS84,21000.0,21004.0,,Montana,Roosevelt,2,False,False,,
28ba8aa0-af6b-4fed-87b6-6da0c1a4e81a,6/2/2013 12:00:00 AM,6/13/2013 12:00:00 AM,25085218870000,25,85,"EOG Resources, Inc.",HIGHLINE 3-0508H,48.30168,-104.07829,NAD83,10550.273,4396098.0,0.0,Montana,Roosevelt,2,False,False,,
1b6bbbe5-5718-452e-a260-0efd5255c815,6/7/2013 12:00:00 AM,6/14/2013 12:00:00 AM,25083231360000,25,83,"Continental Resources, Inc",Lucille 3-27H,47.7184,-104.64795,NAD27,10138.0,2372686.0,,Montana,Richland,2,False,False,,
336aabd9-cb19-493b-b397-e3f24ebedded,6/17/2013 12:00:00 AM,6/18/2013 12:00:00 AM,25083228560000,25,83,"Slawson Exploration Company, Inc.",Scoundrel 1-8H,47.76191,-104.9378,NAD83,9370.0,1104692.0,,Montana,Richland,2,False,False,,
0e47e0cd-a10f-4b6e-8f03-ee37aa9f04e1,6/11/2013 12:00:00 AM,6/20/2013 12:00:00 AM,25085219070000,25,85,Oasis Petroleum,Romo Bro Ray,48.100131,-104.10135,NAD83,10505.0,2634744.0,,Montana,Roosevelt,2,False,False,,
eaffc7c5-5eb5-4b28-9b9a-55f265d98a0b,6/16/2013 12:00:00 AM,6/22/2013 12:00:00 AM,25085218810000,25,85,Statoil Oil & Gas LP,POWERS RANCH 20-17  #1H,48.156199,-104.140404,NAD27,10232.0,5576433.0,211167.0,Montana,Roosevelt,2,True,False,,
90c4604c-370a-41ac-ad13-436d4ee53f60,6/18/2013 12:00:00 AM,6/23/2013 12:00:00 AM,25083231500000,25,83,"Continental Resources, Inc",Jeannette 3-14H,47.74728,-104.75516,NAD27,9970.0,2386151.0,,Montana,Richland,2,False,False,,
6df27e35-2095-4bc9-9bea-51363b14f8c9,6/20/2013 12:00:00 AM,6/26/2013 12:00:00 AM,25083231420000,25,83,"Continental Resources, Inc",Thomas/Bettye HSU,47.71812,-104.50909,NAD27,10379.0,2233220.0,,Montana,Richland,2,False,False,,
b29dd7c4-3475-4666-95ab-fb7a886d0f13,6/27/2013 12:00:00 AM,6/27/2013 12:00:00 AM,25085219120000,25,85,Oasis Petroleum,Brian M 2958 43-10H,48.274169,-104.157072,WGS84,10487.0,2791489.0,,Montana,Roosevelt,2,False,False,,
c4a2ec3e-1871-467c-9f5d-420fe4094a1e,6/26/2013 12:00:00 AM,6/30/2013 12:00:00 AM,25083231370000,25,83,"Continental Resources, Inc",Fitzsimons 1-26H,47.73137,-104.7554,NAD27,9935.0,1095839.0,0.0,Montana,Richland,2,False,False,,
e9fc5658-5836-4137-af7e-a6039abc3238,6/29/2013 12:00:00 AM,7/2/2013 12:00:00 AM,25083231240000,25,83,"Continental Resources, Inc",Prevost Mondalin HSU,47.74698,-104.52762,NAD27,10320.0,2243103.0,0.0,Montana,Richland,2,False,False,,
4dc6c52d-d2bd-4be4-a98d-df3dcc79e7c0,6/30/2013 12:00:00 AM,7/2/2013 12:00:00 AM,25083231290000,25,83,"Continental Resources, Inc",Alice Thomas HSU,47.74698,-104.52781,NAD27,10290.0,2275926.0,0.0,Montana,Richland,2,False,False,,
1fcee922-c616-4ef8-ac6e-7ddeeecb85e1,7/5/2013 12:00:00 AM,7/5/2013 12:00:00 AM,25083231150000,25,83,Whiting Petroleum,Sundheim 31-2-1H,47.9537733762014,-104.320779783886,NAD83,10261.0,3335794.0,,Montana,Richland,2,False,False,,
3163f102-d4ec-45cc-8c62-63a9c60ed364,7/5/2013 11:51:04 AM,7/10/2013 4:23:35 PM,25083231320000,25,83,Whiting Petroleum,Sundheim 21-3-1H,47.8673222,-104.135817472,NAD27,10491.0,2517079.0,0.0,Montana,Richland,2,False,False,,
4ca38082-065c-4202-84d8-757755f5ed3b,7/5/2013 12:00:00 AM,7/11/2013 12:00:00 AM,25085219130000,25,85,"Continental Resources, Inc",Foxx 1-6H,48.30172,-104.09431,NAD27,10449.0,2430221.0,0.0,Montana,Roosevelt,2,False,False,,
be1ddcd2-2ff5-4c75-883e-468b14b4d687,7/17/2013 12:00:00 AM,7/17/2013 12:00:00 AM,25083231170000,25,83,"Slawson Exploration Company, Inc.",Python 3-4MLH,47.776371,-104.934013,NAD83,9294.0,1226720.0,0.0,Montana,Richland,2,False,False,,
3bb23390-b4c3-460f-82e5-dd32b570f981,7/18/2013 12:00:00 AM,7/18/2013 12:00:00 AM,25083226440000,25,83,Newfield Exploration,Bonnie 2-5H,47.702594,-104.293783,NAD83,10000.0,648060.0,0.0,Montana,Richland,2,False,False,,
a750f069-7090-41f4-9d52-990666a6035c,7/18/2013 12:00:00 AM,7/18/2013 12:00:00 AM,25083226900000,25,83,Newfield Exploration,Gladowski 2-25H,47.804919,-104.603361,NAD83,10000.0,332348.0,0.0,Montana,Richland,2,False,False,,
4f8919ba-53fc-4fea-a208-72b31ac5c9a2,7/19/2013 12:00:00 AM,7/19/2013 12:00:00 AM,25051518350000,25,51,True Oil LLC,Laas #22-14,48.617387,-111.175399,NAD83,3343.0,1276.0,0.0,Montana,Liberty,2,False,False,,
05e4251f-d87a-4b5d-a1bc-497afec98bd6,7/15/2013 12:00:00 AM,7/20/2013 12:00:00 AM,25083231620000,25,83,"Continental Resources, Inc",Audrey Federal HSL,47.77611,-104.59183,NAD27,20279.0,2058867.0,0.0,Montana,Richland,2,False,False,,
26b3988d-612f-4daf-be71-756cfebffc07,7/24/2013 12:00:00 AM,7/27/2013 12:00:00 AM,25083231450000,25,83,"Continental Resources, Inc",Levengood 3-5H,47.78959238,-104.9521039,NAD83,9738.0,1345260.0,0.0,Montana,Richland,2,False,False,,
f36da90c-35fc-419b-bfa1-37729fdbed07,7/24/2013 12:00:00 AM,7/29/2013 12:00:00 AM,25083231440000,25,83,"Continental Resources, Inc",Levengood 2-5H,47.78899,-104.93744,NAD27,9366.0,1407661.0,0.0,Montana,Richland,2,False,False,,
98fdfc06-a17c-4410-bf47-313ccd5c4f77,7/27/2013 12:00:00 AM,7/30/2013 12:00:00 AM,25083231090000,25,83,"Continental Resources, Inc",Lepel 1-34H,47.70424,-104.9065,NAD27,9625.0,1109663.0,0.0,Montana,Richland,2,False,False,,
50874274-e463-4dd5-8c9b-2389c4d20ee8,7/27/2013 12:00:00 AM,7/30/2013 12:00:00 AM,25083231470000,25,83,"Continental Resources, Inc",Levengood 5-5H,47.78959224,-104.9517432,NAD83,9785.0,1396584.0,0.0,Montana,Richland,2,False,False,,
731e1f1c-5273-47e8-8310-cdc62e0e04c8,7/31/2013 12:00:00 AM,7/31/2013 12:00:00 AM,25085218980000,25,85,Oasis Petroleum,Reveille Federal 2759 14-26H,48.069533,-104.053442,WGS84,10723.0,1953714.0,,Montana,Roosevelt,2,True,False,,
437306e0-91b2-487a-9c7b-b0400bedff7f,7/30/2013 12:00:00 AM,8/1/2013 12:00:00 AM,25083231460000,25,83,"Continental Resources, Inc",Levengood 4-5H,47.78959224,-104.95145,NAD83,9288.0,1345260.0,0.0,Montana,Richland,2,False,False,,
b4716d7c-7e8b-4527-a9e1-a624d8cfa8e5,8/5/2013 12:00:00 AM,8/7/2013 12:00:00 AM,25083231410000,25,83,Whiting Petroleum,Sundheim 21-27 1H,47.8958550451128,-104.217276251478,NAD83,10486.0,8181534.0,0.0,Montana,Richland,2,False,False,,
6cc74b74-8b36-4416-9b65-83519057972c,8/18/2013 12:00:00 AM,8/23/2013 12:00:00 AM,25083231380000,25,83,"Continental Resources, Inc",Mabel 1-14H,48.01153,-104.44679,NAD83,10060.0,2321097.0,0.0,Montana,Richland,2,False,False,,
a6b1ac01-bab4-4602-b6b4-f58eeb036cd0,8/24/2013 12:00:00 AM,8/24/2013 12:00:00 AM,25083230330000,25,83,"Slawson Exploration Company, Inc.",Scavenger 1-28H,47.762224096,-104.938345736,NAD83,9101.0,349280.0,0.0,Montana,Richland,2,False,False,,
013ee826-4658-4b4f-8532-fa55bf253fdc,8/24/2013 12:00:00 AM,8/26/2013 12:00:00 AM,25083231390000,25,83,"Continental Resources, Inc",Williamson 1-34H,47.70388,-104.77251,NAD83,9795.0,1050286.0,0.0,Montana,Richland,2,False,False,,
df972e93-fa30-4373-a6d0-9bfafdad994f,8/28/2013 12:00:00 AM,8/28/2013 12:00:00 AM,25083231170000,25,83,"Slawson Exploration Company, Inc.",Python 3-4MLH,47.776371,-104.934013,NAD83,9314.0,1316266.0,0.0,Montana,Richland,2,False,False,,
1014d27d-9712-4bcd-813a-eeb426f3431a,8/30/2013 12:00:00 AM,9/3/2013 12:00:00 AM,25083231510000,25,83,"Continental Resources, Inc",Mifflin 1-30H,47.73142,-104.83584,NAD83,9738.0,1342706.0,0.0,Montana,Richland,2,False,False,,
6f1f42a3-0d28-4b23-adc9-1cd45e5a1334,9/3/2013 12:00:00 AM,9/3/2013 12:00:00 AM,25091216760000,25,91,Southwestern Energy,Loucks 33-27,48.84194,-104.89549,NAD83,9848.0,25665.0,0.0,Montana,Sheridan,2,False,False,,
50a35e02-bf27-41f3-8419-f3bb0f4dc363,9/10/2013 12:00:00 AM,9/11/2013 12:00:00 AM,25083230590000,25,83,Statoil Oil & Gas LP,Sundheim 26-35 2H,47.895294,-104.056394,NAD83,104220.0,674269.0,0.0,Montana,Richland,2,False,False,,
f27667d3-ec82-45f2-8e9a-1fb04371a99f,9/12/2013 12:00:00 AM,9/12/2013 12:00:00 AM,25083221420000,25,83,SM Energy,Coon 2-25H,47.730792,-104.345968,NAD83,10331.0,629257.0,0.0,Montana,Richland,2,False,False,,
6d74e37c-2fea-4276-8a1a-ecf07ee646ee,9/8/2013 12:00:00 AM,9/13/2013 12:00:00 AM,25083231580000,25,83,"Continental Resources, Inc",Mulholland Federal 1-32H,48.04216,-104.5191,NAD27,9917.0,2419255.0,0.0,Montana,Richland,2,False,False,,
7390839e-ddf4-4bfa-a29c-5ecd81765320,9/14/2013 12:00:00 AM,9/17/2013 12:00:00 AM,25083231730000,25,83,Kraken Operating LLC,Clyde & Alma 24 #1H,47.9978901965,-105.0773222916,NAD83,8198.0,1116688.0,0.0,Montana,Richland,2,False,False,,
34b4a90c-3da4-4093-a928-00b2264c527c,9/9/2013 12:00:00 AM,9/18/2013 12:00:00 AM,25083230580000,25,83,Statoil Oil & Gas LP,Sundheim 26-35 1H,47.895294,-104.056395,NAD83,10376.0,4808708.0,0.0,Montana,Richland,2,False,False,,
5070a8dd-2498-4694-b046-31b0b207835b,9/19/2013 12:00:00 AM,9/19/2013 12:00:00 AM,25083222180000,25,83,SM Energy,Franz 2-15H,47.759533,-104.384873,NAD83,10436.0,587328.0,0.0,Montana,Richland,2,False,False,,
a8fd7133-6084-41ec-a931-9ed8fb0576ff,9/26/2013 12:00:00 AM,9/26/2013 12:00:00 AM,25083222570000,25,83,SM Energy,Norgaard 12-6H,47.781113,-104.332766,NAD83,10396.0,364980.0,0.0,Montana,Richland,2,False,False,,
e4640406-cdcf-4494-ac42-e7b6c396d707,9/26/2013 12:00:00 AM,9/28/2013 12:00:00 AM,25083231680000,25,83,"Slawson Exploration Company, Inc.",Cricket 1-30-19H,47.71891,-104.71702,NAD27,9968.0,794472.0,0.0,Montana,Richland,2,False,False,,
18e3855e-bbf4-4e16-9083-de24c97977a5,9/26/2013 12:00:00 AM,9/28/2013 12:00:00 AM,25083231750000,25,83,"Continental Resources, Inc",Blount 1-27H,47.71837,-104.77169,NAD83,11450.0,1146632.0,0.0,Montana,Richland,2,False,False,,
e1a43ec1-4bfc-4a54-b4c7-2dd2afe41288,10/5/2013 12:00:00 AM,10/5/2013 12:00:00 AM,25085219140000,25,85,Oasis Petroleum,Susie 2 2758 42-10B,48.10021,-104.21611,WGS84,10231.0,2610384.0,,Montana,Roosevelt,2,False,False,,
a3055074-fa93-4d88-8490-685b9b3a32de,10/3/2013 12:00:00 AM,10/9/2013 12:00:00 AM,25085219150000,25,85,Oasis Petroleum,Susie 3 2758 42-10B,48.100824,-104.219311,WGS84,10252.0,2428818.0,0.0,Montana,Roosevelt,2,True,False,,
670ccae8-a39a-44b8-9eb4-2422f12152eb,10/3/2013 12:00:00 AM,10/9/2013 12:00:00 AM,25085219160000,25,85,Oasis Petroleum,Susie #4 2758 42-10B,48.1008444,-104.2192611,WGS84,10267.0,2514708.0,0.0,Montana,Roosevelt,2,True,False,,
1b491a3f-b210-4093-b68a-93d1e2629b10,10/3/2013 12:00:00 AM,10/10/2013 12:00:00 AM,25083231250000,25,83,"Continental Resources, Inc",Lucille Reimann HSU,47.74733,-104.63467,NAD83,10035.0,2061147.0,0.0,Montana,Richland,2,False,False,,
45582583-1a06-4545-a8d5-822f32385fad,10/3/2013 12:00:00 AM,10/10/2013 12:00:00 AM,25083231280000,25,83,"Continental Resources, Inc",Ardelle Staci HSU,47.74733,-104.63486,NAD83,10102.0,2215987.0,0.0,Montana,Richland,2,False,False,,
b2dbb5ab-a559-4c94-b660-99b362db6bb0,10/5/2013 12:00:00 AM,10/11/2013 12:00:00 AM,25085219140000,25,85,Oasis Petroleum,Susie #2 2758 42-10B,48.100211,-104.216111,NAD27,10231.0,2610384.0,0.0,Montana,Roosevelt,2,True,False,,
fe33f801-93ae-4ea1-81fa-e0945d68a90a,10/10/2013 12:00:00 AM,10/12/2013 12:00:00 AM,25083231000000,25,83,Kraken Operating LLC,Fischer 20 #1H,47.911014,-105.166244,NAD83,8198.0,1366079.0,0.0,Montana,Richland,2,False,False,,
b8b8a5f9-8972-49bc-8848-615f20f451ac,10/8/2013 12:00:00 AM,10/14/2013 12:00:00 AM,25083231570000,25,83,"Continental Resources, Inc",Parsons Federal 1-6H,48.04028,-104.92678,NAD83,8875.0,2363403.0,0.0,Montana,Richland,2,False,False,,
119ab6f9-fb5f-4fba-b7c2-8968e3eb3c33,10/11/2013 12:00:00 AM,10/15/2013 12:00:00 AM,25083231720000,25,83,"Continental Resources, Inc",Odair 1-24H,47.74579,-104.85755,NAD83,9857.0,1441096.0,0.0,Montana,Richland,2,False,False,,
dbdb6f5c-1184-4008-9e86-8c2e3ac4ed9a,10/11/2013 12:00:00 AM,10/16/2013 12:00:00 AM,25009212970000,25,9,Energy Corporation of America,Foothills #1H,45.30483,-109.57713,NAD27,3463.0,65482.0,0.0,Montana,Carbon,2,False,False,,
e38938e2-262b-4da2-8762-f076c3adb713,10/15/2013 12:00:00 AM,10/18/2013 12:00:00 AM,25083231520000,25,83,"Continental Resources, Inc",McHenry 1-35H,47.80396,-104.80396,NAD83,9200.0,1108687.0,0.0,Montana,Richland,2,False,False,,
5114e4ad-9d46-430f-b2f9-e143a46a27c2,10/15/2013 12:00:00 AM,10/18/2013 12:00:00 AM,25083231530000,25,83,"Continental Resources, Inc",McHenry 2-35H,47.80396,-105.01381,NAD83,0.0,1064716.0,0.0,Montana,Richland,2,False,False,,
dff338bd-7c19-4f9f-91f9-b299d7148bf2,10/16/2013 12:00:00 AM,10/21/2013 12:00:00 AM,25087217390000,25,87,Statoil Oil & Gas LP,Grebe 5-1H,46.641894,-107.589608,NAD83,5160.0,3043301.0,0.0,Montana,Rosebud,2,False,False,,
692d9f8b-1db5-4b77-9779-09ac2f842117,10/16/2013 12:00:00 AM,10/22/2013 12:00:00 AM,25083231590000,25,83,Whiting Petroleum,CHRISTIANSEN 34-11-7H,47.92676,-104.1897,NAD83,10659.0,2151531.0,0.0,Montana,Richland,2,False,False,,
c1fb8249-6453-4f39-9b26-be6d16635a50,10/17/2013 12:00:00 AM,10/22/2013 12:00:00 AM,25083231590000,25,83,Whiting Petroleum,CHRISTIANSEN 34-11-5 H,47.92676,-104.1897,NAD83,11325.0,2434808.0,0.0,Montana,Richland,2,False,False,,
1295d82c-c88f-4bbe-93d7-f3db3bb22aef,10/16/2013 12:00:00 AM,10/22/2013 12:00:00 AM,25083231590000,25,83,Whiting Petroleum,CHRISTIANSEN 34-11-6H,47.92676,-104.1897,NAD83,10902.0,2167290.0,0.0,Montana,Richland,2,False,False,,
a6ba7e6c-7080-485f-a869-43cf055c857c,10/16/2013 12:00:00 AM,10/22/2013 12:00:00 AM,25083231590000,25,83,Whiting Petroleum,CHRISTIANSEN 34-11-7H,47.92676,-104.1897,NAD83,10659.0,2151531.0,0.0,Montana,Richland,2,False,False,,
8ca1395c-6425-4dfe-8e08-dcc92e34913e,10/16/2013 12:00:00 AM,10/22/2013 12:00:00 AM,25083231600000,25,83,Whiting Petroleum,CHRISTIANSEN 34-11-6H,47.5714,-104.1113,NAD83,10902.0,2167290.0,0.0,Montana,Richland,2,False,False,,
c6f22d4f-037a-4ef4-b43d-133a05537d44,10/16/2013 12:00:00 AM,10/22/2013 12:00:00 AM,25083231610000,25,83,Whiting Petroleum,CHRISTIANSEN 34-11-7H,47.5535,-104.1121,NAD83,10659.0,2151531.0,0.0,Montana,Richland,2,False,False,,
863a43c6-937d-40a2-b4ec-c572a42719eb,10/19/2013 12:00:00 AM,10/24/2013 12:00:00 AM,25083231540000,25,83,"Continental Resources, Inc",McHenry 3-35H,47.803889,-105.004722,NAD27,13905.0,1212449.0,0.0,Montana,Richland,2,False,False,,
050a51c5-8a50-4b5b-b574-7978f18af032,10/18/2013 12:00:00 AM,10/24/2013 12:00:00 AM,25085218150000,25,85,Statoil Oil & Gas LP,NELSON 27-22 - # 1 H,48.143838,-104.348526,NAD27,9942.0,9114600.0,112674.0,Montana,Roosevelt,2,False,False,,
a54f2b54-4305-47ba-9e90-8f2dfcaa365d,10/20/2013 12:00:00 AM,10/25/2013 12:00:00 AM,25083231550000,25,83,"Continental Resources, Inc",McHenry 4-35H,47.80401,-105.00406,NAD83,13883.0,882816.0,0.0,Montana,Richland,2,False,False,,
77481a23-22c8-4961-9a0f-c8b824fe3d65,10/22/2013 12:00:00 AM,10/27/2013 12:00:00 AM,25085219110000,25,85,"Continental Resources, Inc",Scottsman 1-30H,48.1564225955,-104.4038585366,NAD83,9968.0,2433117.0,0.0,Montana,Roosevelt,2,False,False,,
d5b6da07-ddda-4a0f-aff0-36e382f28bcf,10/26/2013 12:00:00 AM,10/28/2013 12:00:00 AM,25083231780000,25,83,"Continental Resources, Inc",Cummings 1-24H,47.733112,-104.991446,NAD27,9385.0,980241.6,0.0,Montana,Richland,2,False,False,,
90dfbc9b-0df0-404e-a224-2b7238749514,10/27/2013 12:00:00 AM,10/30/2013 12:00:00 AM,25083231690000,25,83,Whiting Petroleum,Skov 31-27-4H,47.9294,-104.186,NAD83,10771.0,2525892.0,0.0,Montana,Richland,2,False,False,,
1f972ed3-c9a2-493f-984d-7e4998406931,10/27/2013 12:00:00 AM,10/30/2013 12:00:00 AM,25083231740000,25,83,Kraken Operating LLC,Bert 4 #1H,48.040839,-105.014944,NAD83,8044.0,1531472.0,0.0,Montana,Richland,2,False,False,,
87b59aa7-065d-42c0-b078-3db196fb2418,10/31/2013 12:00:00 AM,11/2/2013 12:00:00 AM,25083231790000,25,83,Whiting Petroleum,Berry 24-32-1H,47.9294,-104.1861,NAD83,10744.0,2574846.0,0.0,Montana,Richland,2,False,False,,
6f2b2787-c6b4-4ae1-a778-4df5323ac141,11/3/2013 12:00:00 AM,11/6/2013 12:00:00 AM,25083230980000,25,83,Oasis Petroleum,Bouvardia Federal 2658 12-12H,48.02521,-104.17331,NAD27,10221.0,2642976.0,0.0,Montana,Richland,2,True,False,,
6f786c59-b6cb-4620-bd46-9a7f6a8e20e0,11/8/2013 12:00:00 AM,11/8/2013 12:00:00 AM,25101242100000,25,101,Bill Barrett Corp,Simmes Ranch 41-2-36-3W-H,48.546,-111.57,NAD83,3160.0,265987.0,,Montana,Toole County,1,False,False,,
538d378c-2b7c-4334-8c03-147fb79219df,11/4/2013 12:00:00 AM,11/9/2013 12:00:00 AM,25083230740000,25,83,"Continental Resources, Inc",English Federal 1-5H,48.027778,-104.899167,NAD27,8938.0,2268559.0,0.0,Montana,Richland,2,False,False,,
9420aadb-906c-4cf6-906e-26d35d404bf4,11/11/2013 12:00:00 AM,11/11/2013 12:00:00 AM,25075213030000,25,75,"Denbury Onshore, LLC",BCU 57-11,45.067463643839,-105.153461138575,NAD27,0.0,10066.0,0.0,Montana,Powder River,2,False,False,,
4159e884-3715-40a1-818e-5268a2bdce3e,11/10/2013 12:00:00 AM,11/15/2013 12:00:00 AM,25083230900000,25,83,"Continental Resources, Inc",Fisher Federal 1-29H,48.056365879,-104.89927984,NAD27,8696.0,2351066.0,0.0,Montana,Richland,2,False,False,,
5eed220b-f982-4980-bb1b-bc546fd7a8cd,10/1/2013 12:00:00 AM,11/21/2013 12:00:00 AM,25065218900000,25,65,Statoil Oil & Gas LP,Hougen 32-1H,46.682317,-107.984881,NAD27,4553.0,2980550.0,0.0,Montana,Musselshell,2,False,False,,
02d51cf2-1704-4983-b70c-42b73bd3ade5,11/22/2013 8:00:00 AM,11/23/2013 10:30:00 PM,25083225510000,25,83,XTO Energy/ExxonMobil,Fisher 14X-28,47.9707801112624,-105.020842672882,NAD27,8689.0,685020.0,0.0,Montana,Richland,2,False,False,,
fbe7c090-ea9b-4a42-9bc6-6c46017bf025,11/22/2013 12:00:00 AM,11/25/2013 12:00:00 AM,25083230970000,25,83,Oasis Petroleum,Freesia Federal 2658 13-11H,48.0132874,-104.112099,NAD83,10313.0,2650262.0,,Montana,Richland,2,False,False,,
